pax_load_factor,ssr_total,minimum_turn_minutes,carrier,transfer_to_checked_ratio,difficulty_class,predicted_difficulty,difficulty_score
1.144578313253012,1,51,MAINLINE,0.1346153846153846,Easy,Easy,0.21921311471349564
0.49,2,62,MAINLINE,0.6666666666666666,Easy,Easy,0.23711918637174453
0.9920634920634921,1,43,MAINLINE,4.384615384615385,Difficult,Difficult,0.40552454647182873
1.1675977653631284,4,56,MAINLINE,21.75,Difficult,Difficult,0.6374163347636712
0.8659217877094972,3,62,MAINLINE,0.7333333333333333,Easy,Easy,0.3001843310321651
1.2771084337349397,1,51,MAINLINE,1.894736842105263,Difficult,Medium,0.3602714959112107
1.2333333333333334,5,46,MAINLINE,7.0,Difficult,Difficult,0.44920900793174523
1.105263157894737,1,34,EXPRESS,0.8275862068965517,Medium,Medium,0.23679739511647938
1.100558659217877,4,56,MAINLINE,0.8727272727272727,Difficult,Difficult,0.38664170497219447
1.3,6,62,MAINLINE,0.686046511627907,Medium,Medium,0.3234079152632897
0.94,2,29,EXPRESS,37.0,Medium,Easy,0.24162928511301754
1.0481927710843373,3,114,MAINLINE,2.896551724137931,Difficult,Difficult,0.6555357146694342
1.0454545454545454,4,122,MAINLINE,0.5268817204301075,Difficult,Difficult,0.6126033631273583
1.1899441340782122,6,56,MAINLINE,0.92,Difficult,Difficult,0.4240159299149833
1.365,6,62,MAINLINE,0.4787234042553192,Medium,Medium,0.2555964762078623
1.0670391061452513,3,56,MAINLINE,3.5806451612903225,Difficult,Difficult,0.40797473900854314
1.0681818181818181,3,56,MAINLINE,0.7702702702702703,Easy,Medium,0.34165486466363887
1.08,2,29,EXPRESS,12.0,Medium,Easy,0.29307525269233625
1.1428571428571428,3,43,MAINLINE,2.8421052631578947,Difficult,Medium,0.3743571508802193
1.106145251396648,3,56,MAINLINE,0.9642857142857143,Difficult,Difficult,0.3858699503527753
1.0,1,29,EXPRESS,8.5,Easy,Easy,0.2621629761904877
0.8795180722891566,6,51,MAINLINE,5.222222222222222,Difficult,Difficult,0.4676036852794248
1.0793650793650793,5,43,MAINLINE,0.09821428571428571,Easy,Easy,0.29536650678229265
0.8421052631578947,1,34,EXPRESS,5.6,Medium,Medium,0.3035437993578207
0.8412698412698413,1,51,MAINLINE,3.2222222222222223,Difficult,Difficult,0.4106271485448806
1.0238095238095237,4,43,MAINLINE,1.6296296296296295,Difficult,Difficult,0.38181812442676333
1.011173184357542,2,56,MAINLINE,2.0,Difficult,Difficult,0.39531040796257344
0.6759776536312849,1,62,MAINLINE,0.5483870967741935,Medium,Easy,0.2592461361487485
1.325,3,62,MAINLINE,1.6744186046511629,Medium,Medium,0.34352902311336747
1.1955307262569832,4,119,MAINLINE,2.5813953488372094,Difficult,Difficult,0.7107785512919732
0.6927374301675978,3,56,MAINLINE,1.5416666666666667,Difficult,Difficult,0.44123975629426176
0.96,2,33,EXPRESS,6.0,Medium,Medium,0.2789386230345044
0.9608938547486033,3,56,MAINLINE,0.3448275862068966,Easy,Medium,0.3283036853681528
1.0266666666666666,5,46,MAINLINE,3.7777777777777777,Easy,Difficult,0.40135921692016086
0.6733333333333333,1,46,MAINLINE,0.7931034482758621,Difficult,Easy,0.3363094010446572
0.6052631578947368,2,70,EXPRESS,5.0,Difficult,Difficult,0.6067628276340434
0.46855345911949686,1,155,MAINLINE,0.5396825396825397,Difficult,Easy,0.31233334942270347
0.9720670391061452,2,56,MAINLINE,0.5961538461538461,Easy,Easy,0.33382550514979586
1.3333333333333333,5,46,MAINLINE,0.18085106382978725,Easy,Medium,0.21228552110691168
1.0113636363636365,3,56,MAINLINE,0.3076923076923077,Difficult,Medium,0.319900848470609
1.1787709497206704,7,56,MAINLINE,0.6804123711340206,Difficult,Medium,0.3659676200941118
1.2,1,62,MAINLINE,3.9583333333333335,Easy,Difficult,0.37139275538706157
1.553072625698324,9,56,MAINLINE,0.15384615384615385,Difficult,Difficult,0.4434838521382229
0.86,2,29,EXPRESS,1.75,Difficult,Easy,0.2547681208028215
1.2530120481927711,1,51,MAINLINE,0.34545454545454546,Medium,Medium,0.2950247222111167
1.246031746031746,2,43,MAINLINE,0.65,Easy,Medium,0.29963568448578864
1.2861635220125787,5,88,MAINLINE,0.6035502958579881,Difficult,Easy,0.33667817379523063
1.24,4,29,EXPRESS,2.0,Difficult,Medium,0.28521496891392584
1.0391061452513966,4,56,MAINLINE,0.2682926829268293,Easy,Medium,0.3346531141863902
1.0238095238095237,2,52,MAINLINE,1.72,Difficult,Difficult,0.3810463981717697
1.2063492063492063,1,43,MAINLINE,0.21,Medium,Medium,0.26364473048685144
1.229050279329609,3,56,MAINLINE,1.26,Difficult,Difficult,0.3771738202098146
0.74,2,29,EXPRESS,28.0,Difficult,Difficult,0.4205743332769686
1.1317365269461077,3,145,MAINLINE,0.2653061224489796,Medium,Difficult,0.5002331224718629
0.7380952380952381,1,43,MAINLINE,1.7894736842105263,Easy,Difficult,0.36224505098196264
1.368421052631579,3,34,EXPRESS,2.125,Difficult,Difficult,0.48239859723318546
0.8742138364779874,5,155,MAINLINE,1.1797752808988764,Easy,Difficult,0.6121595855136781
0.9874213836477987,3,155,MAINLINE,0.4690265486725664,Difficult,Difficult,0.5551938547015535
1.3016759776536313,3,56,MAINLINE,0.1,Medium,Easy,0.22320547328961327
1.12,1,62,MAINLINE,0.8571428571428571,Difficult,Difficult,0.37042892829226665
0.9210526315789473,2,70,EXPRESS,18.333333333333332,Difficult,Difficult,0.712388492163873
1.0555555555555556,6,43,MAINLINE,1.2758620689655173,Difficult,Difficult,0.45137571669935
1.2222222222222223,5,43,MAINLINE,1.2307692307692308,Easy,Difficult,0.37181652516475916
1.106145251396648,4,56,MAINLINE,0.7361111111111112,Difficult,Medium,0.36103951816703617
1.144578313253012,4,51,MAINLINE,0.22,Difficult,Medium,0.3402938838492906
0.6312849162011173,5,56,MAINLINE,1.5,Easy,Difficult,0.4228235403540895
1.0,1,29,EXPRESS,6.333333333333333,Difficult,Easy,0.26328892939312304
1.0783132530120483,6,51,MAINLINE,8.38888888888889,Medium,Difficult,0.4427727663127551
0.5586592178770949,1,56,MAINLINE,1.9047619047619047,Medium,Difficult,0.4425171038094941
1.1675977653631284,5,56,MAINLINE,0.39344262295081966,Difficult,Medium,0.3640377787817583
0.7901234567901234,5,150,MAINLINE,1.2,Easy,Difficult,0.5955509698860831
1.0238095238095237,2,43,MAINLINE,0.7575757575757576,Medium,Medium,0.32139540921417253
1.0,4,29,EXPRESS,1.5,Easy,Easy,0.20723205474862136
1.0223463687150838,1,56,MAINLINE,0.2923076923076923,Medium,Medium,0.30053345704788936
1.0421686746987953,2,51,MAINLINE,2.037037037037037,Medium,Difficult,0.3846928723784291
0.631578947368421,2,34,EXPRESS,0.7222222222222222,Easy,Easy,0.2475385356272741
0.94,4,29,EXPRESS,5.5,Medium,Medium,0.20614677561009295
1.0843373493975903,2,51,MAINLINE,0.11320754716981132,Medium,Easy,0.25692738492790274
0.8477366255144033,6,95,MAINLINE,1.2105263157894737,Difficult,Difficult,0.6341836734883388
1.0066666666666666,8,46,MAINLINE,1.25,Difficult,Difficult,0.475347879969714
0.9216867469879518,2,51,MAINLINE,0.21875,Difficult,Medium,0.32292812651159514
0.9365079365079365,3,43,MAINLINE,0.0,Difficult,Easy,0.32217510801905885
0.8295454545454546,4,56,MAINLINE,1.46875,Difficult,Difficult,0.41489602891348276
0.6506024096385542,3,51,MAINLINE,1.7272727272727273,Difficult,Difficult,0.4317198605224867
0.8174603174603174,3,43,MAINLINE,31.5,Difficult,Difficult,0.6395072501111957
0.9090909090909091,2,75,MAINLINE,1.6730769230769231,Difficult,Difficult,0.5441790427138794
1.1031746031746033,1,43,MAINLINE,0.8636363636363636,Easy,Difficult,0.35750034641238587
1.14,3,29,EXPRESS,0.5862068965517241,Medium,Easy,0.2616400264949633
1.06,1,29,EXPRESS,6.25,Medium,Easy,0.25771030582700216
0.5363128491620112,3,62,MAINLINE,0.22727272727272727,Medium,Easy,0.2843026832742751
1.59,2,62,MAINLINE,0.11224489795918367,Easy,Medium,0.17573713370829236
0.9487179487179487,3,66,MAINLINE,1.4929577464788732,Difficult,Difficult,0.5135276348940029
1.2590361445783131,5,114,MAINLINE,1.121212121212121,Difficult,Difficult,0.6538898778782655
1.52,4,62,MAINLINE,0.11235955056179775,Easy,Medium,0.16202250727120926
0.8806584362139918,6,150,MAINLINE,2.1875,Difficult,Difficult,0.6397789412295274
1.2458100558659218,5,56,MAINLINE,0.6551724137931034,Difficult,Medium,0.36641070444795665
1.1452513966480447,6,56,MAINLINE,0.10638297872340426,Difficult,Difficult,0.3642165555350225
1.15,3,62,MAINLINE,0.47126436781609193,Medium,Medium,0.3238534764771176
0.94,1,29,EXPRESS,16.0,Easy,Easy,0.25894465560520297
1.0614525139664805,3,56,MAINLINE,0.1935483870967742,Difficult,Medium,0.31740799658035834
1.1733333333333333,3,46,MAINLINE,1.411764705882353,Medium,Medium,0.35059866799369843
0.6,1,29,EXPRESS,3.75,Medium,Difficult,0.4233160987640374
0.6626506024096386,2,51,MAINLINE,22.0,Easy,Difficult,0.5626339973278613
1.0738636363636365,3,75,MAINLINE,1.7407407407407407,Medium,Difficult,0.5144959122170617
1.0921052631578947,1,34,EXPRESS,5.7272727272727275,Easy,Medium,0.293821314352193
1.2951807228915662,2,51,MAINLINE,1.0,Difficult,Medium,0.3591548881818701
1.2389937106918238,4,155,MAINLINE,3.046511627906977,Easy,Difficult,0.5053288795315143
1.18,5,68,MAINLINE,0.1523809523809524,Medium,Easy,0.2741778870642536
1.1564245810055866,3,56,MAINLINE,3.2758620689655173,Difficult,Difficult,0.40393572270321954
1.3026315789473684,1,42,EXPRESS,0.9615384615384616,Medium,Medium,0.33070552307536255
1.195,4,68,MAINLINE,0.86,Easy,Difficult,0.41964420092010835
1.1572327044025157,13,155,MAINLINE,2.25,Easy,Difficult,0.5484782914955317
1.18,3,29,EXPRESS,0.0,Difficult,Easy,0.3450930968472165
1.3333333333333333,2,43,MAINLINE,0.5714285714285714,Difficult,Medium,0.2714853744429935
1.1810699588477367,2,95,MAINLINE,4.864864864864865,Difficult,Difficult,0.6568751869737416
1.0,1,46,MAINLINE,2.9285714285714284,Medium,Difficult,0.3787153101917945
0.9753086419753086,8,150,MAINLINE,1.7307692307692308,Difficult,Difficult,0.6582795111029971
1.1349206349206349,2,43,MAINLINE,0.5,Difficult,Medium,0.3190127376853869
1.2067039106145252,2,56,MAINLINE,3.76,Difficult,Difficult,0.40640192379297996
1.2063492063492063,1,43,MAINLINE,0.5853658536585366,Medium,Medium,0.30152593842659836
0.9266666666666666,1,46,MAINLINE,7.75,Medium,Difficult,0.4652811996878316
1.2625698324022345,10,56,MAINLINE,0.449438202247191,Medium,Difficult,0.42320739864178464
1.1320754716981132,10,155,MAINLINE,1.859375,Difficult,Difficult,0.6151825558624353
0.8947368421052632,1,34,EXPRESS,12.5,Medium,Medium,0.3297083591362912
1.28,3,60,MAINLINE,0.5252525252525253,Medium,Medium,0.3103994918598476
1.3072625698324023,4,70,MAINLINE,0.09411764705882353,Difficult,Easy,0.30200522688133347
1.0,2,29,EXPRESS,38.0,Easy,Easy,0.23415389315925306
1.0903614457831325,7,60,MAINLINE,0.30303030303030304,Medium,Medium,0.30002791954429486
0.9457831325301205,3,51,MAINLINE,0.045454545454545456,Medium,Easy,0.2675027093126429
1.0,4,64,MAINLINE,0.3492063492063492,Medium,Medium,0.3370397649105051
1.3743016759776536,6,56,MAINLINE,0.5694444444444444,Easy,Medium,0.2738158703357281
1.0301204819277108,2,51,MAINLINE,1.0208333333333333,Difficult,Difficult,0.3771321144708882
1.0479041916167664,4,145,MAINLINE,1.4074074074074074,Difficult,Difficult,0.6377060754973005
1.1428571428571428,1,52,MAINLINE,0.2878787878787879,Difficult,Medium,0.2992411733127758
0.7,2,29,EXPRESS,0.0,Easy,Easy,0.3751787014095525
1.115,4,62,MAINLINE,1.2131147540983607,Medium,Difficult,0.3958411624516356
0.994413407821229,3,119,MAINLINE,4.928571428571429,Difficult,Difficult,0.7355441058505673
0.5,2,29,EXPRESS,3.5,Difficult,Difficult,0.45420880835086774
0.6033519553072626,1,56,MAINLINE,0.7428571428571429,Difficult,Easy,0.2559459550166901
0.9888268156424581,7,56,MAINLINE,1.2962962962962963,Easy,Difficult,0.44073463461423384
1.0542168674698795,6,57,MAINLINE,0.2222222222222222,Easy,Medium,0.29271386584709463
1.1675977653631284,1,56,MAINLINE,0.01098901098901099,Easy,Easy,0.20742785030852173
1.1675977653631284,4,56,MAINLINE,1.5,Medium,Difficult,0.3981379510794817
0.94,2,46,MAINLINE,10.625,Medium,Difficult,0.47533837387206773
1.0726495726495726,3,66,MAINLINE,0.7093023255813954,Difficult,Difficult,0.4421431050431784
1.0180722891566265,1,51,MAINLINE,0.36065573770491804,Easy,Medium,0.32208405834388154
1.0921052631578947,3,34,EXPRESS,1.2,Medium,Medium,0.22152701543623413
0.94,2,29,EXPRESS,1.8571428571428572,Easy,Easy,0.22671898393067158
0.96,1,29,EXPRESS,8.333333333333334,Easy,Easy,0.2531302304090719
1.1965811965811965,1,66,MAINLINE,0.036231884057971016,Medium,Easy,0.20817448251978582
0.8866666666666667,9,46,MAINLINE,2.857142857142857,Medium,Difficult,0.44892345832714475
1.2,1,29,EXPRESS,0.0,Easy,Easy,0.25630057538313694
1.1144578313253013,6,51,MAINLINE,0.5660377358490566,Difficult,Medium,0.36857994366621544
1.0,1,29,EXPRESS,3.375,Easy,Easy,0.24439992515918188
1.100558659217877,4,56,MAINLINE,4.15,Medium,Difficult,0.41271142591224647
0.8650793650793651,4,43,MAINLINE,1.0625,Difficult,Difficult,0.39712526875458315
1.4285714285714286,2,43,MAINLINE,0.38596491228070173,Medium,Medium,0.23117674404661262
0.9571428571428572,1,34,EXPRESS,1.0625,Medium,Medium,0.22075197712503533
1.0921052631578947,4,34,EXPRESS,5.222222222222222,Medium,Medium,0.26295393251387644
1.0714285714285714,2,43,MAINLINE,7.875,Medium,Difficult,0.42716362474794106
1.02,2,29,EXPRESS,6.8,Easy,Easy,0.27604477115319337
1.0340909090909092,5,75,MAINLINE,4.434782608695652,Medium,Difficult,0.4698415054810272
0.9285714285714286,2,43,MAINLINE,2.1904761904761907,Medium,Difficult,0.40146833801460846
1.23463687150838,4,56,MAINLINE,0.19047619047619047,Easy,Easy,0.28294438960304286
1.3866666666666667,3,60,MAINLINE,0.6428571428571429,Medium,Medium,0.25918784168824954
0.98,2,29,EXPRESS,2.6666666666666665,Difficult,Easy,0.25141681682815786
1.2380952380952381,1,43,MAINLINE,0.30666666666666664,Medium,Medium,0.2854671424395272
1.0,1,29,EXPRESS,1.125,Easy,Easy,0.2663413863479068
1.3631284916201116,4,56,MAINLINE,0.1744186046511628,Easy,Easy,0.2114332013049607
1.0903614457831325,7,51,MAINLINE,0.8787878787878788,Difficult,Difficult,0.4202424042112142
1.1620111731843576,1,56,MAINLINE,0.3582089552238806,Medium,Medium,0.3043932688100143
1.1173184357541899,5,56,MAINLINE,0.1839080459770115,Difficult,Medium,0.3205711062276229
1.072289156626506,6,51,MAINLINE,2.0555555555555554,Medium,Difficult,0.44721363732856484
1.18,2,29,EXPRESS,0.0,Medium,Easy,0.22392385382726668
1.08,2,29,EXPRESS,3.0,Easy,Easy,0.24958694319800154
1.100558659217877,3,56,MAINLINE,0.8421052631578947,Medium,Difficult,0.3700923511189633
1.0873015873015872,2,43,MAINLINE,1.2857142857142858,Easy,Difficult,0.3766688364491849
0.88,1,29,EXPRESS,0.0,Easy,Easy,0.333951178175934
1.02,4,62,MAINLINE,0.8620689655172413,Easy,Difficult,0.3781638750173151
1.0,1,29,EXPRESS,0.7058823529411765,Medium,Easy,0.2665084625612102
1.1385542168674698,2,51,MAINLINE,6.076923076923077,Easy,Difficult,0.40613296411091226
0.618421052631579,1,42,EXPRESS,14.5,Medium,Difficult,0.360145909551243
1.25,2,34,EXPRESS,34.0,Medium,Medium,0.39891152047407014
0.84,1,29,EXPRESS,3.0,Difficult,Easy,0.27094188434211136
1.12,1,29,EXPRESS,5.0,Medium,Easy,0.25793981847541325
1.1,2,34,EXPRESS,0.7241379310344828,Easy,Medium,0.23824090915154958
1.3157894736842106,3,34,EXPRESS,4.571428571428571,Easy,Difficult,0.431864017692517
1.4206349206349207,3,43,MAINLINE,0.17857142857142858,Easy,Easy,0.1813571987188434
0.9497206703910615,2,56,MAINLINE,0.4166666666666667,Easy,Difficult,0.3465077920265036
0.7932960893854749,5,56,MAINLINE,4.266666666666667,Medium,Difficult,0.4226828002960427
1.144736842105263,0,34,EXPRESS,10.857142857142858,Easy,Medium,0.3309122604818438
0.98,0,29,EXPRESS,1.5833333333333333,Difficult,Easy,0.32091779180856916
0.92,0,29,EXPRESS,13.0,Easy,Easy,0.25966479335316067
1.0,0,29,EXPRESS,0.45454545454545453,Medium,Easy,0.24441142239838698
1.04,0,29,EXPRESS,4.714285714285714,Difficult,Easy,0.24791605037014727
0.8554216867469879,0,65,MAINLINE,0.75,Difficult,Difficult,0.36303754486616663
0.84,0,29,EXPRESS,3.4,Easy,Easy,0.28528652747585526
0.8,0,29,EXPRESS,2.0,Difficult,Difficult,0.42019943442389573
0.82,0,29,EXPRESS,2.0,Easy,Easy,0.27103425527654795
0.9605263157894737,0,34,EXPRESS,2.1904761904761907,Medium,Medium,0.23782752743433538
0.9473684210526315,0,34,EXPRESS,4.625,Difficult,Medium,0.2925499557446425
0.2710843373493976,0,51,MAINLINE,0.23076923076923078,Medium,Easy,0.1431203585515375
1.14,0,29,EXPRESS,1.2352941176470589,Medium,Easy,0.3317966492252519
1.28,0,29,EXPRESS,4.25,Medium,Easy,0.21789534141424072
1.06,0,29,EXPRESS,1.3529411764705883,Easy,Easy,0.2952395427867295
1.1428571428571428,0,34,EXPRESS,3.0,Difficult,Medium,0.26341150066626234
1.144736842105263,0,34,EXPRESS,4.363636363636363,Difficult,Medium,0.2705317918929218
1.18,0,29,EXPRESS,1.7272727272727273,Easy,Easy,0.3086004293360752
1.06,0,29,EXPRESS,1.5625,Difficult,Easy,0.31939471924491186
1.3407821229050279,0,56,MAINLINE,1.3103448275862069,Easy,Medium,0.32755894991103507
1.14,0,29,EXPRESS,0.896551724137931,Easy,Easy,0.33691982819054755
1.1,0,29,EXPRESS,0.23076923076923078,Easy,Easy,0.2982524114837342
1.1,0,34,EXPRESS,0.8181818181818182,Easy,Medium,0.23196227421165502
1.0,0,34,EXPRESS,0.71875,Easy,Medium,0.22377984590914626
0.8253012048192772,0,51,MAINLINE,0.2727272727272727,Difficult,Easy,0.2879477738633906
1.28,0,29,EXPRESS,2.3333333333333335,Difficult,Easy,0.2635371267075814
1.04,0,29,EXPRESS,0.7037037037037037,Easy,Easy,0.2754117463332025
0.9342105263157895,0,34,EXPRESS,1.45,Easy,Medium,0.2369621546031442
1.0,0,39,EXPRESS,4.416666666666667,Medium,Medium,0.26957050309159375
1.04,0,29,EXPRESS,1.894736842105263,Easy,Easy,0.24353435039869367
0.7631578947368421,0,34,EXPRESS,1.75,Medium,Medium,0.24867896660802377
1.263157894736842,0,34,EXPRESS,0.12121212121212122,Easy,Easy,0.1120496152576612
1.013157894736842,0,34,EXPRESS,1.2777777777777777,Difficult,Medium,0.23476047397105315
0.74,0,29,EXPRESS,1.2857142857142858,Medium,Easy,0.33352230491229856
0.98,0,29,EXPRESS,8.0,Difficult,Easy,0.2618424191681983
1.3026315789473684,0,34,EXPRESS,12.5,Medium,Difficult,0.5216241505701034
1.108433734939759,0,51,MAINLINE,0.20967741935483872,Medium,Medium,0.2791011095462559
1.06,0,29,EXPRESS,9.0,Easy,Easy,0.2503024204109058
1.4605263157894737,0,34,EXPRESS,0.2222222222222222,Medium,Medium,0.13732959394096475
1.0394736842105263,0,34,EXPRESS,1.56,Difficult,Medium,0.25214920874420776
0.82,0,29,EXPRESS,1.8461538461538463,Medium,Easy,0.2700510356364249
1.042857142857143,0,34,EXPRESS,1.25,Difficult,Medium,0.25837114819599977
0.9,0,34,EXPRESS,0.19047619047619047,Easy,Medium,0.16837550990653685
0.9,0,29,EXPRESS,6.0,Medium,Easy,0.2480121461809876
0.26,0,29,EXPRESS,1.4285714285714286,Medium,Easy,0.3256641429764968
0.24,0,29,EXPRESS,1.7272727272727273,Medium,Difficult,0.3533184155855928
0.88,0,29,EXPRESS,3.875,Easy,Easy,0.251272871647974
0.9736842105263158,0,42,EXPRESS,0.48,Medium,Medium,0.24766528411676078
1.144736842105263,0,34,EXPRESS,0.9523809523809523,Medium,Medium,0.23294020557821515
1.1,0,29,EXPRESS,2.375,Difficult,Easy,0.25176542035977584
0.94,0,29,EXPRESS,0.12,Easy,Easy,0.1905632637865626
1.04,0,29,EXPRESS,1.3333333333333333,Medium,Easy,0.29010348163169797
0.88,0,29,EXPRESS,22.0,Difficult,Easy,0.2877574798371818
1.007936507936508,0,43,MAINLINE,3.3529411764705883,Medium,Medium,0.33657977441585163
1.0782122905027933,0,56,MAINLINE,5.583333333333333,Easy,Difficult,0.4452640000226665
0.7936507936507936,0,43,MAINLINE,2.8666666666666667,Easy,Difficult,0.35162788708739123
0.8026315789473685,0,34,EXPRESS,3.5714285714285716,Medium,Medium,0.25331161068452474
0.6746031746031746,0,43,MAINLINE,1.0,Easy,Easy,0.31133284437263065
0.9529914529914529,0,66,MAINLINE,0.09782608695652174,Easy,Easy,0.24332688049660633
1.1843575418994414,0,70,MAINLINE,0.27058823529411763,Easy,Easy,0.2733992262861497
0.12,0,29,EXPRESS,0.0,Easy,Easy,0.07259259426265643
1.0634920634920635,0,43,MAINLINE,0.1282051282051282,Easy,Easy,0.2292256134018839
0.631578947368421,0,42,EXPRESS,3.1666666666666665,Easy,Easy,0.2757322609636082
1.0,0,29,EXPRESS,26.0,Difficult,Easy,0.23035851282843056
1.08,0,29,EXPRESS,16.0,Difficult,Easy,0.2646195637981178
0.9285714285714286,0,34,EXPRESS,5.857142857142857,Medium,Medium,0.27924652900920544
0.84,0,29,EXPRESS,11.0,Difficult,Easy,0.36211043209489074
1.16,0,29,EXPRESS,4.2,Easy,Easy,0.24937518303168688
0.92,0,29,EXPRESS,4.5,Difficult,Easy,0.2562966425692672
0.608433734939759,0,51,MAINLINE,0.7222222222222222,Medium,Easy,0.23064959420439085
1.18,0,29,EXPRESS,6.0,Medium,Easy,0.24400473508252185
1.0396825396825398,0,43,MAINLINE,0.6857142857142857,Medium,Medium,0.30273247831622174
0.9608938547486033,0,56,MAINLINE,2.230769230769231,Difficult,Difficult,0.40597080001132935
0.88,0,29,EXPRESS,56.0,Medium,Medium,0.21284784053678948
1.18,0,29,EXPRESS,0.0,Easy,Easy,0.29586539643849413
1.28,0,29,EXPRESS,4.4,Easy,Easy,0.22511168994881808
1.3888888888888888,0,43,MAINLINE,1.2307692307692308,Difficult,Medium,0.31555025542709925
0.94,0,29,EXPRESS,0.0,Easy,Easy,0.21588651792671015
0.98,0,29,EXPRESS,2.2222222222222223,Medium,Easy,0.24952434055295214
0.9078947368421053,0,34,EXPRESS,1.411764705882353,Medium,Medium,0.22845130596720065
0.8142857142857143,0,34,EXPRESS,2.75,Medium,Medium,0.22513504937205658
0.96,0,29,EXPRESS,1.5,Easy,Easy,0.2769097707190263
1.18,0,29,EXPRESS,6.666666666666667,Medium,Easy,0.24676618746016185
0.58,0,29,EXPRESS,5.666666666666667,Easy,Easy,0.3508807067495656
0.9,0,29,EXPRESS,4.75,Easy,Easy,0.2539223304077505
0.54,0,29,EXPRESS,7.5,Medium,Easy,0.3573777428320141
1.2222222222222223,0,52,MAINLINE,0.5238095238095238,Easy,Medium,0.317717561394919
1.18,0,29,EXPRESS,3.142857142857143,Difficult,Easy,0.26065016553990045
0.2891566265060241,0,51,MAINLINE,0.0,Easy,Easy,0.16954610071934695
1.06,0,29,EXPRESS,1.3636363636363635,Easy,Easy,0.2936870280522652
1.0634920634920635,0,43,MAINLINE,0.5666666666666667,Medium,Medium,0.3123317978944561
0.9682539682539683,0,43,MAINLINE,0.02857142857142857,Easy,Easy,0.22381477634110836
0.8552631578947368,0,34,EXPRESS,12.333333333333334,Medium,Medium,0.3458404090217901
0.6866666666666666,0,54,MAINLINE,1.7333333333333334,Easy,Difficult,0.3833058807784863
1.135,5,62,MAINLINE,1.5116279069767442,Difficult,Difficult,0.39851333948104506
0.88,1,29,EXPRESS,9.0,Easy,Easy,0.2629255582563561
1.0391061452513966,4,56,MAINLINE,9.7,Difficult,Difficult,0.4639883517852102
0.72,2,29,EXPRESS,1.8666666666666667,Medium,Easy,0.3560406549347678
1.0873015873015872,2,43,MAINLINE,3.1904761904761907,Medium,Difficult,0.392780185085629
1.106145251396648,3,56,MAINLINE,3.25,Difficult,Difficult,0.40750836732916584
1.0789473684210527,4,70,EXPRESS,9.75,Difficult,Difficult,0.6421637115143582
0.98,1,29,EXPRESS,4.25,Easy,Easy,0.25379863401534486
1.1226415094339623,6,88,MAINLINE,1.216,Difficult,Difficult,0.5272358147767681
1.0279329608938548,2,119,MAINLINE,0.9130434782608695,Difficult,Difficult,0.7029579711520884
1.0657894736842106,2,39,EXPRESS,0.8571428571428571,Difficult,Medium,0.24665655777768114
0.891566265060241,3,51,MAINLINE,5.785714285714286,Medium,Difficult,0.45297772177779516
1.2105263157894737,1,34,EXPRESS,2.5,Medium,Medium,0.28019747865763506
1.1973684210526316,2,34,EXPRESS,4.666666666666667,Easy,Medium,0.29347842854081246
1.03,6,62,MAINLINE,0.3466666666666667,Medium,Medium,0.30171230170187996
0.9285714285714286,2,43,MAINLINE,0.6666666666666666,Easy,Easy,0.31307694874789016
1.0634920634920635,7,43,MAINLINE,0.8378378378378378,Difficult,Difficult,0.3962392168908124
0.8044692737430168,1,56,MAINLINE,0.475,Easy,Easy,0.29245912150720366
1.0,3,65,MAINLINE,2.142857142857143,Difficult,Difficult,0.4935037124155721
1.0223463687150838,4,56,MAINLINE,0.576271186440678,Medium,Medium,0.34740617481901204
1.02,1,29,EXPRESS,18.0,Difficult,Easy,0.2311056415507214
0.6815642458100558,1,56,MAINLINE,0.6585365853658537,Easy,Easy,0.2725356680980052
1.1533333333333333,6,46,MAINLINE,1.7916666666666667,Difficult,Difficult,0.44016130245608176
0.695,4,62,MAINLINE,1.2173913043478262,Difficult,Difficult,0.4554321651283834
0.98,3,29,EXPRESS,2.090909090909091,Easy,Easy,0.2319165889397928
0.98,1,29,EXPRESS,3.625,Easy,Easy,0.24709938443570853
1.14,1,46,MAINLINE,0.8275862068965517,Difficult,Medium,0.3467988758641747
1.1710526315789473,2,34,EXPRESS,3.0,Easy,Medium,0.2705446962055108
1.04,3,29,EXPRESS,1.6153846153846154,Easy,Easy,0.1971075559682253
1.2849162011173185,5,56,MAINLINE,1.119047619047619,Easy,Difficult,0.3860192993813945
1.475,4,68,MAINLINE,1.2549019607843137,Easy,Easy,0.3118452620138292
0.92,3,29,EXPRESS,3.3333333333333335,Difficult,Easy,0.2470234001215692
1.06,1,29,EXPRESS,2.0833333333333335,Easy,Easy,0.25394837763237876
1.1396648044692737,2,56,MAINLINE,0.19753086419753085,Medium,Medium,0.28776664262346124
1.1037735849056605,12,155,MAINLINE,1.5528455284552845,Medium,Difficult,0.4923451100125561
1.1204819277108433,2,51,MAINLINE,1.183673469387755,Difficult,Difficult,0.3751039163050987
1.07,9,62,MAINLINE,1.9090909090909092,Easy,Difficult,0.41913798513209055
1.0317460317460319,1,43,MAINLINE,1.5,Medium,Difficult,0.3605109415471323
0.96,2,29,EXPRESS,20.0,Easy,Easy,0.23530966604596998
1.2777777777777777,5,43,MAINLINE,0.6052631578947368,Medium,Medium,0.3029017300744662
1.02,3,62,MAINLINE,0.32,Difficult,Medium,0.29441610448149436
